x,y,z,r,g,b,size,mag,dist_pc,name
-26.917939077659394,6.696497220120009,37.32435059553254,1.0,0.8784111022949219,0.657914571762085,0.45538786,9.708093,46.50296406236799,
-15.679086733182256,1.2481921069344586,25.998803735510748,1.0,0.7260045369466146,0.4578809547424317,0.25748408,10.946248,30.38633804853874,
-13.569702231797127,1.6454531112258017,24.743362563318627,0.990826244354248,0.9630579185485839,0.8958687782287598,3.0705824,5.563896,28.267973495472226,
-18.045875669164936,4.552915914827721,34.49861474150047,0.9877361011505127,0.9640879662831624,0.9113194942474365,1.5745668,7.0141945,39.198687364208055,
-14.63676649071492,25.92099922449239,36.31709979118387,1.0,0.7816009521484375,0.5308512496948242,0.2907644,10.682294,46.958118268757936,
-1.6194817247740325,25.20588365892646,27.52496679797524,1.0,0.7093491951624552,0.4437348206837972,0.2752654,10.801242,37.35750378858111,
-9.570573646249457,23.111661870934302,23.3543849726252,1.0,0.69784996509552,0.4369705677032471,0.22893654,11.201425,34.222391672766896,
-9.06420489822789,24.474043054987508,26.307378181067417,0.9600650882720947,0.9626795387268066,1.0,2.9438562,5.655417,37.05693917009529,
-8.654356653554514,26.004311480505866,33.39843026574579,1.0,0.7034971714019775,0.4402924537658692,0.21985783,11.28929,43.20390316716739,
-5.719623862543079,17.076455584253633,22.02189581151349,1.0,0.693351952234904,0.43432467778523765,0.28039035,10.761185,28.447905504326933,
-1.9508183558542564,26.752083776042966,37.71905556651821,1.0,0.734881591796875,0.46953208923339845,0.22591674,11.230258,46.28398028959963,
-2.339092938097389,16.155838461843604,28.266129265353104,1.0,0.9038348388671875,0.7166077423095703,0.70216775,8.767796,32.641331710331514,
-1.7974522203257484,16.419619842248682,29.820823223651043,1.0,0.6477870941162109,0.40752182006835935,0.1606405,11.970725,34.08982616536151,
-0.20249582630614993,23.802729880011448,42.19351338610163,1.0,0.6952804247538249,0.4354590733846029,0.18293607,11.688503,48.44485035753128,
-20.130395059747997,19.848674881705243,33.37783694365511,0.9986602020263672,0.9604465993245442,0.8566989898681641,1.0955147,7.801909,43.74108707906551,
-14.003336281110247,11.673891928034928,22.728073976520232,1.0,0.7709154764811198,0.5168265628814698,0.36725935,10.175136,29.13654966586596,
-15.898306344427088,13.797031708429866,28.996763975986788,0.8889555168151856,0.9102830123901366,1.0,4.4588547,4.7538834,35.83192082018148,
-15.765555493857041,21.74189341448176,33.74151056685641,1.0,0.8657928466796875,0.6413531112670898,0.44188383,9.773459,43.12484440099296,
-12.517275186178498,16.785599786057613,26.972798434850166,1.0,0.817712910970052,0.5782481956481934,0.4567184,9.701757,34.146308639020894,
-11.609538374525016,17.913980067778613,28.53169379136768,1.0,0.6260203758875529,0.3947178681691488,0.16238129,11.94732,35.63354618533928,
-16.0034548927565,22.764521678124396,39.160044529767156,1.0,0.6853663682937622,0.4296272754669189,0.1759305,11.773294,48.040015646454926,
-14.459494441835684,15.000161730252426,37.84582183993031,1.0,0.9076132965087891,0.7255815792083741,0.7274042,8.691121,43.20171364873102,
-11.358524489228486,12.249360895899658,34.89507520854033,1.0,0.9403447341918945,0.8033187437057495,0.81691,8.439129,38.687584503818336,
-17.942493248969797,10.189494388783153,30.116032645135657,1.0,0.9398863983154296,0.8022301959991455,1.1126733,7.768162,36.50663339957886,
-14.62661202796041,5.489439981386835,29.986905720256637,1.0,0.6793634335199992,0.4260961373647054,0.19340672,11.567642,33.81251610574529,
-8.555584203219468,6.477758167676027,21.117419451723762,1.0,0.8231745402018229,0.5854165840148926,0.68272513,8.828771,23.6876502894929,
-8.129294588060608,0.49946383198451605,25.210167591903843,1.0,0.8144832611083984,0.5740092802047729,0.8323241,8.398538,26.493158449509394,
-9.031074733379555,2.403479720184699,30.324237620186647,1.0,0.6623546679814657,0.41609098116556803,0.19269884,11.575604,31.73163110920661,
-4.035232129648997,0.7997402996265949,13.867429359364053,1.0,0.6344359954198202,0.3996682325998942,0.3007758,10.608786,14.464725366350738,
-8.825401543879089,12.480356596106274,33.45244864357724,1.0,0.933352108001709,0.7867112565040588,1.0867362,7.8193793,36.77925139841551,
